id,last,first,label,title
http://vivo.brown.edu/individual/sreda,Reda,Sherief,"Reda, Sherief","Associate Professor of Engineering,  Director of Graduate Programs"
http://vivo.brown.edu/individual/wfeldman,Feldman,Walter,"Feldman, Walter",John Hay Professor Emeritus of Bibliography and Professor Emeritus of Visual Art
http://vivo.brown.edu/individual/mfennell,Fennell,Mary,"Fennell, Mary","Professor of Sociology,  Professor of Health Services, Policy and Practice"
http://vivo.brown.edu/individual/ewevans,Evans,Erin,"Evans, Erin",Instructor in Psychiatry and Human Behavior (Research)
http://vivo.brown.edu/individual/kmross,Ross,Kathryn,"Ross, Kathryn",Instructor in Psychiatry and Human Behavior (Research)
http://vivo.brown.edu/individual/ceatonmd,Eaton,Charles,"Eaton, Charles","Professor of Family Medicine,  Professor of Epidemiology,  Director of Primary Care and Prevention"
http://vivo.brown.edu/individual/aehsan,Ehsan,Afshin,"Ehsan, Afshin",Associate Professor of Surgery (Clinical)(Cardiothoracic Surgery)
http://vivo.brown.edu/individual/jh87,Hastings,Justine,"Hastings, Justine",Associate Professor of Economics and International and Public Affairs
http://vivo.brown.edu/individual/jfriedm2,Friedman,John,"Friedman, John",Associate Professor of Economics and International and Public Affairs
http://vivo.brown.edu/individual/bmeeks,Meeks,Brian,"Meeks, Brian","Professor of Africana Studies,  Chair of Africana Studies"
http://vivo.brown.edu/individual/egartman,Gartman,Eric,"Gartman, Eric",Assistant Professor of Medicine
http://vivo.brown.edu/individual/jreagan,Reagan,John,"Reagan, John",Assistant Professor of Medicine
http://vivo.brown.edu/individual/mazar,Azar,Maroun,"Azar, Maroun",Assistant Professor of Medicine
http://vivo.brown.edu/individual/crkelly,Kelly,Colleen,"Kelly, Colleen",Assistant Professor of Medicine
http://vivo.brown.edu/individual/lbgoldbe,Goldberg,Laura,"Goldberg, Laura",Assistant Professor of Medicine
http://vivo.brown.edu/individual/bsshea,Shea,Barry,"Shea, Barry",Assistant Professor of Medicine
http://vivo.brown.edu/individual/anoska,Noska,Amanda,"Noska, Amanda",Assistant Professor of Medicine
http://vivo.brown.edu/individual/ac171,Chu,Antony,"Chu, Antony",Assistant Professor of Medicine
http://vivo.brown.edu/individual/hwhitlat,Whitlatch,Hilary,"Whitlatch, Hilary",Assistant Professor of Medicine
http://vivo.brown.edu/individual/mquesenb,Quesenberry,Matthew,"Quesenberry, Matthew",Assistant Professor of Medicine
http://vivo.brown.edu/individual/wcho,Cho,Won-Kyung,"Cho, Won-Kyung",Assistant Professor of Medicine
http://vivo.brown.edu/individual/gbayliss,Bayliss,George,"Bayliss, George",Assistant Professor of Medicine
http://vivo.brown.edu/individual/jszczygi,Szczygiel,Joanne,"Szczygiel, Joanne",Assistant Professor of Medicine
http://vivo.brown.edu/individual/krichman,Richman,Katherine,"Richman, Katherine",Assistant Professor of Medicine
http://vivo.brown.edu/individual/itongmd,Tong,Iris,"Tong, Iris",Assistant Professor of Medicine
http://vivo.brown.edu/individual/jgs1,Giedrimas,Jeanette,"Giedrimas, Jeanette",Assistant Professor of Medicine
http://vivo.brown.edu/individual/kdodd,Dodd,Kimberly,"Dodd, Kimberly",Assistant Professor of Medicine
http://vivo.brown.edu/individual/jlayton,Layton,Jodi,"Layton, Jodi",Assistant Professor of Medicine
http://vivo.brown.edu/individual/dwu10,Wu,Diana Ying,"Wu, Diana Ying",Assistant Professor of Medicine
http://vivo.brown.edu/individual/phaines1,Haines,Philip,"Haines, Philip",Assistant Professor of Medicine
http://vivo.brown.edu/individual/aolszews,Olszewski,Adam,"Olszewski, Adam",Assistant Professor of Medicine
http://vivo.brown.edu/individual/kfaricy,Faricy-Anderson,Katherine,"Faricy-Anderson, Katherine",Assistant Professor of Medicine
http://vivo.brown.edu/individual/arana,Rana,Aadia,"Rana, Aadia",Assistant Professor of Medicine
http://vivo.brown.edu/individual/haronow,Aronow,Herbert,"Aronow, Herbert",Assistant Professor of Medicine
http://vivo.brown.edu/individual/rlgardne,Gardner,Rebekah,"Gardner, Rebekah",Assistant Professor of Medicine
http://vivo.brown.edu/individual/ltaylorm,Taylor,Lynn,"Taylor, Lynn",Assistant Professor of Medicine
http://vivo.brown.edu/individual/jouchi,O-Uchi,Jin,"O-Uchi, Jin",Assistant Professor of Medicine
http://vivo.brown.edu/individual/mjankowi,Jankowich,Matthew,"Jankowich, Matthew",Assistant Professor of Medicine
http://vivo.brown.edu/individual/saabbasi,Abbasi,Siddique,"Abbasi, Siddique",Assistant Professor of Medicine
http://vivo.brown.edu/individual/pachan,Chan,Philip,"Chan, Philip",Assistant Professor of Medicine
http://vivo.brown.edu/individual/jaliotta,Aliotta,Jason,"Aliotta, Jason",Assistant Professor of Medicine
http://vivo.brown.edu/individual/areginat,Reginato,Anthony,"Reginato, Anthony",Assistant Professor of Medicine
http://vivo.brown.edu/individual/vcolvin,Colvin,Vicki,"Colvin, Vicki",Vernon K. Krieble Professor of Chemistry and Engineering
http://vivo.brown.edu/individual/jmarcacc,Marcaccio,John,"Marcaccio, John",Clinical Assistant Professor Emeritus of Surgery (Urology)
http://vivo.brown.edu/individual/jcallagh,Callaghan,Joseph,"Callaghan, Joseph",Clinical Assistant Professor Emeritus of Surgery (Urology)
http://vivo.brown.edu/individual/tpearlst,Pearlstein,Teri,"Pearlstein, Teri","Associate Professor of Psychiatry and Human Behavior,  Associate Professor of Medicine"
http://vivo.brown.edu/individual/aazagury,Azagury,Aharon,"Azagury, Aharon","Postdoctoral Research Associate in Molecular Pharmacology, Physiology and Biotechnology"
http://vivo.brown.edu/individual/ldesouza,de Souza Fraga Machado,Luciana Elena,"de Souza Fraga Machado, Luciana Elena","Postdoctoral Research Associate in Molecular Pharmacology, Physiology and Biotechnology"
http://vivo.brown.edu/individual/ssheftic,Sheftic,Sarah,"Sheftic, Sarah","Postdoctoral Research Associate in Molecular Pharmacology, Physiology and Biotechnology"
http://vivo.brown.edu/individual/jpacewic,Pacewicz,Jan,"Pacewicz, Jan",Assistant Professor of Sociology and Urban Studies
http://vivo.brown.edu/individual/sgatesy,Gatesy,Stephen,"Gatesy, Stephen","Professor of Biology,  Professor of Medical Science"
http://vivo.brown.edu/individual/ebrainer,Brainerd,Elizabeth,"Brainerd, Elizabeth","Professor of Biology,  Professor of Medical Science"
http://vivo.brown.edu/individual/lparajon,Parajon,Laura,"Parajon, Laura",Adjunct Instructor in Family Medicine
http://vivo.brown.edu/individual/fa8,Ahmed,Faiz,"Ahmed, Faiz",Assistant Professor of History
http://vivo.brown.edu/individual/drodrig2,Rodriguez,Daniel,"Rodriguez, Daniel",Assistant Professor of History
http://vivo.brown.edu/individual/jlambe1,Lambe,Jennifer,"Lambe, Jennifer",Assistant Professor of History
http://vivo.brown.edu/individual/jjohnso8,Johnson,Jennifer,"Johnson, Jennifer",Assistant Professor of History
http://vivo.brown.edu/individual/ed12,Darling,Eric,"Darling, Eric","Associate Professor of Medical Science,  Associate Professor of Engineering,  Associate Professor of Orthopaedics,  Director of Biomedical Engineering Graduate Program"
http://vivo.brown.edu/individual/cbriant,Briant,Clyde,"Briant, Clyde",Otis Everett Randall University Professor of Engineering
http://vivo.brown.edu/individual/hsilver,Silver,Hilary,"Silver, Hilary",Professor of Sociology and Urban Studies
http://vivo.brown.edu/individual/la3,Amaral Zettler,Linda,"Amaral Zettler, Linda","Associate Professor of Earth, Environmental and Planetary Sciences (MBL)"
http://vivo.brown.edu/individual/ntownsen,Townsend,Nicholas,"Townsend, Nicholas",Professor Emeritus of Anthropology
http://vivo.brown.edu/individual/rgould,Gould,Richard,"Gould, Richard",Professor Emeritus of Anthropology
http://vivo.brown.edu/individual/rjay,Jay,Robert,"Jay, Robert",Professor Emeritus of Anthropology
http://vivo.brown.edu/individual/dheath,Heath,Dwight,"Heath, Dwight",Professor Emeritus of Anthropology
http://vivo.brown.edu/individual/ddanders,Anderson,Douglas,"Anderson, Douglas",Professor Emeritus of Anthropology
http://vivo.brown.edu/individual/skrechii,Krech III,Shepard,"Krech III, Shepard",Professor Emeritus of Anthropology
http://vivo.brown.edu/individual/pleis,Leis,Philip,"Leis, Philip",Professor Emeritus of Anthropology
http://vivo.brown.edu/individual/jamaralm,Amaral,Joseph,"Amaral, Joseph",Professor Emeritus of Surgery
http://vivo.brown.edu/individual/btjackso,Jackson,Benjamin,"Jackson, Benjamin",Professor Emeritus of Surgery
http://vivo.brown.edu/individual/bsteinmd,Stein,Barry,"Stein, Barry",Professor Emeritus of Surgery
http://vivo.brown.edu/individual/bcadymd,Cady,Blake,"Cady, Blake",Professor Emeritus of Surgery
http://vivo.brown.edu/individual/agreenbu,Greenburg,A,"Greenburg, A",Professor Emeritus of Surgery
http://vivo.brown.edu/individual/rbaier,Baier,Rosa,"Baier, Rosa","Associate Director, Center for Long-Term Care Quality & Innovation"
http://vivo.brown.edu/individual/aclo,Lo,Albert,"Lo, Albert","Adjunct Associate Professor of Neurology,  Adjunct Associate Professor of Epidemiology"
http://vivo.brown.edu/individual/mviswana,Viswanathan,Meera,"Viswanathan, Meera","Associate Professor of Comparative Literature,  Associate Professor of East Asian Studies"
http://vivo.brown.edu/individual/mboycko,Boyko,Maxim,"Boyko, Maxim",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/jatwood,Atwood,John,"Atwood, John",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/thedgar,Edgar,Timothy,"Edgar, Timothy",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/bstallin,Stallings,Barbara,"Stallings, Barbara",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/rabouche,Boucher,Richard,"Boucher, Richard",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/pgourevi,Gourevitch,Peter,"Gourevitch, Peter",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/csabel,Sabel,Charles,"Sabel, Charles",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/drohde,Rohde,David,"Rohde, David",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/preeves,Reeves,Pamela,"Reeves, Pamela",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/seckert,Eckert,Sue,"Eckert, Sue",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/cfreema2,Freeman,Chas,"Freeman, Chas",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/mpiore,Piore,Michael,"Piore, Michael",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/skinzer,Kinzer,Stephen,"Kinzer, Stephen",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/pbevans,Evans,Peter,"Evans, Peter",Senior Fellow in International and Public Affairs
http://vivo.brown.edu/individual/jmorone,Morone,James,"Morone, James","John Hazen White Professor of Public Policy,  Professor of Political Science and Urban Studies,  Director of the A. Alfred Taubman Center for American Politics and Policy"
http://vivo.brown.edu/individual/obartov,Bartov,Omer,"Bartov, Omer","John P. Birkelund Distinguished Professor of European History, Professor of German Studies"
http://vivo.brown.edu/individual/kmendici,Mendicino,Kristina,"Mendicino, Kristina",Assistant Professor of German Studies
http://vivo.brown.edu/individual/echarnia,Charniak,Eugene,"Charniak, Eugene",University Professor of Computer Science
http://vivo.brown.edu/individual/al20,Lynch,Amanda,"Lynch, Amanda","Sloan Lindemann and George Lindemann, Jr. Distinguished Professor of Environmental Studies,  Professor of Earth, Environmental and Planetary Sciences and Environment and Society,  Director of the Brown Institute for Environment and Society"
http://vivo.brown.edu/individual/flove,Love,Frederick,"Love, Frederick",Professor Emeritus of German Studies
http://vivo.brown.edu/individual/aholowin,Holowinsky,Andrew,"Holowinsky, Andrew","Associate Professor Emeritus of Molecular Biology, Cell Biology and Biochemistry"
http://vivo.brown.edu/individual/mmimiaga,Mimiaga,Matthew,"Mimiaga, Matthew","Professor of Behavioral and Social Sciences,  Professor of Epidemiology,  Director for the Institute for Community Health Promotion,  Professor of Psychiatry and Human Behavior"
http://vivo.brown.edu/individual/tw32,Watanabe,Takeo,"Watanabe, Takeo","Fred M. Seed Professor of Cognitive and Linguistic Sciences,  Professor of Cognitive, Linguistic and Psychological Sciences"
http://vivo.brown.edu/individual/ldumenco,Dumenco,Luba,"Dumenco, Luba","Assistant Professor of Medical Science (Clinical),  Assistant Professor of Pathology and Laboratory Medicine (Clinical),  Director of Preclinical Curriculum,  Assistant Dean of Medical Education"
http://vivo.brown.edu/individual/kmcgoldr,Mcgoldrick,Karen,"Mcgoldrick, Karen",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/jhosmerm,Hosmer,Jennifer,"Hosmer, Jennifer",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/lboyle,Boyle,Lisa,"Boyle, Lisa",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/rrandall,Randall,Rebecca,"Randall, Rebecca",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/lcrowthe,Crowthers,Laina,"Crowthers, Laina",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/hgalkinm,Galkin,Harris,"Galkin, Harris",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/bmarcacc,Marcaccio,Beth,"Marcaccio, Beth",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mcolavit,Colavita,Mauro,"Colavita, Mauro",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mjaffemd,Jaffe,Marc,"Jaffe, Marc",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/dramosmd,Ramos,Donald,"Ramos, Donald",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/eburchar,Burchard,Elizabeth,"Burchard, Elizabeth",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/asarnomd,Perry,Adrienne,"Perry, Adrienne",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/tkokturk,Kokturk,Tolga,"Kokturk, Tolga",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/egamble,Gamble,Elizabeth,"Gamble, Elizabeth",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mderosam,Derosa,Mary,"Derosa, Mary",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mgange,Gange,Michele,"Gange, Michele",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/jsharp,Sharp,Jane,"Sharp, Jane",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/jdiorioj,Diorio,John,"Diorio, John",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mscottmd,Scott,Mark,"Scott, Mark",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/cocavana,Cavanaugh,Colleen,"Cavanaugh, Colleen",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/channamd,Hanna,Cynthia,"Hanna, Cynthia",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/bvogelmd,Vogel,Benjamin,"Vogel, Benjamin",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/rsalkdo,Salk,Robert,"Salk, Robert",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/slievens,Lievense,Stacey,"Lievense, Stacey",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/cskudlar,Skudlarek-Prete,Caroline,"Skudlarek-Prete, Caroline",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/ldomagal,Domagalski,Lisa,"Domagalski, Lisa",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/ajurczak,Jurczak,Annmarie,"Jurczak, Annmarie",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/kchoimd,Choi,Kue,"Choi, Kue",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mpizzare,Pizzarello,Martha,"Pizzarello, Martha",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/jnisbeti,Nisbet,John,"Nisbet, John",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/ragray,Gray,Robyn,"Gray, Robyn",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/cbrodsky,Brodsky,Cheryl,"Brodsky, Cheryl",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/dbeitlem,Beitle,M,"Beitle, M",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/dlgoldma,Goldman,Debra,"Goldman, Debra",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mmpowers,Powers,Marylin,"Powers, Marylin",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mdr1,McMahon,Megan,"McMahon, Megan",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/ekleinmd,Klein,Erika,"Klein, Erika",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/bshahhos,Shah-Hosseini,Bahram,"Shah-Hosseini, Bahram",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/camedeir,Medeiros,Carroll,"Medeiros, Carroll",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/fbroscom,Brosco,Fred,"Brosco, Fred",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mv2,Simoes,Meera,"Simoes, Meera",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/dcermik,Cermik,Dilek,"Cermik, Dilek",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/akoymen,Koymen,Altug,"Koymen, Altug",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/jbertmd,Bert,John,"Bert, John",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/amurray,Murray,Anne,"Murray, Anne",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/gwharton,Wharton,Gary,"Wharton, Gary",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/rcrichto,Crichton,Rebecca,"Crichton, Rebecca",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/jsalak,Salak,Jessica,"Salak, Jessica",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/csaintau,Saint-Aubin,Caitlin,"Saint-Aubin, Caitlin",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/mpepimd,Pepi,Michael,"Pepi, Michael",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/dcarcier,Carcieri,David,"Carcieri, David",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/lnevelmd,Nevel,Laura,"Nevel, Laura",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/ewhite,White,Emily,"White, Emily",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/srl2,Lee,Sung-Hee,"Lee, Sung-Hee",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/avdang,Dang,Anh-Tai,"Dang, Anh-Tai",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/bdizogli,Dizoglio,Beata,"Dizoglio, Beata",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/dbrendel,Brendel,Debra,"Brendel, Debra",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/jconnoll,Connolly,Jeannine,"Connolly, Jeannine",Clinical Assistant Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/dgarcia,Garcia,Dioscaris,"Garcia, Dioscaris","Instructor in Orthopaedics (Research),  Instructor in Molecular Pharmacology, Physiology and Biotechnology (Research)"
http://vivo.brown.edu/individual/frotenbe,Rotenberg,Fred,"Rotenberg, Fred",Assistant Professor of Surgery (Clinical)(Anesthesiology)
http://vivo.brown.edu/individual/atriebwa,Triebwasser,Andrew,"Triebwasser, Andrew",Assistant Professor of Surgery (Clinical)(Anesthesiology)
http://vivo.brown.edu/individual/cschwart,Schwartz,Carl,"Schwartz, Carl",Assistant Professor of Surgery (Clinical)(Anesthesiology)
http://vivo.brown.edu/individual/gtownemd,Towne,Gregory,"Towne, Gregory",Assistant Professor of Surgery (Clinical)(Anesthesiology)
http://vivo.brown.edu/individual/jtomasip,Tomasi,John,"Tomasi, John","Romeo Elton Professor of Natural Theology,  Professor of Political Science,  Director of Political Theory Project"
http://vivo.brown.edu/individual/mmellomd,Mello,Michael,"Mello, Michael","Professor of Emergency Medicine,  Professor of Medical Science,  Professor of Health Services, Policy and Practice"
http://vivo.brown.edu/individual/kwenstro,Wenstrom,Katharine,"Wenstrom, Katharine",Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/scarrmd,Carr,Stephen,"Carr, Stephen",Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/pdisilve,Disilvestro,Paul,"Disilvestro, Paul",Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/gfrishma,Frishman,Gary,"Frishman, Gary",Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/ralvero,Alvero,Ruben,"Alvero, Ruben",Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/dcoustan,Coustan,Donald,"Coustan, Donald",Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/jbuster,Buster,John,"Buster, John",Professor of Obstetrics and Gynecology
http://vivo.brown.edu/individual/sgibsonm,Gibson,Sharon,"Gibson, Sharon",Clinical Associate Professor of Surgery (Otolaryngology)
http://vivo.brown.edu/individual/bduffmd,Duff,Brian,"Duff, Brian",Clinical Associate Professor of Surgery (Otolaryngology)
http://vivo.brown.edu/individual/obasilem,Basile,Orazio,"Basile, Orazio",Clinical Assistant Professor Emeritus of Dermatology
http://vivo.brown.edu/individual/ssmulyan,Smulyan,Susan,"Smulyan, Susan","Professor of American Studies,  Director of John Nicholas Brown Center"
http://vivo.brown.edu/individual/ddosa,Dosa,David,"Dosa, David","Associate Professor of Medicine,  Associate Professor of Health Services, Policy and Practice"
http://vivo.brown.edu/individual/jmodell,Modell,John,"Modell, John",Professor Emeritus of Education and Sociology
http://vivo.brown.edu/individual/fconnorj,Connor,Francis,"Connor, Francis",Clinical Associate Professor of Surgery (Oral & Maxillofacial Surgery)
http://vivo.brown.edu/individual/sspater,Spater,Shirley,"Spater, Shirley",Clinical Associate Professor of Surgery (Oral & Maxillofacial Surgery)
http://vivo.brown.edu/individual/lleonemd,Leone,Louis,"Leone, Louis",Professor Emeritus of Medicine
http://vivo.brown.edu/individual/fsilverb,Silverblatt,Fredric,"Silverblatt, Fredric",Professor Emeritus of Medicine
http://vivo.brown.edu/individual/jcrowley,Crowley,James,"Crowley, James",Professor Emeritus of Medicine
http://vivo.brown.edu/individual/amedeiro,Medeiros,Antone,"Medeiros, Antone",Professor Emeritus of Medicine
http://vivo.brown.edu/individual/ijackson,Jackson,Ivor,"Jackson, Ivor",Professor Emeritus of Medicine
http://vivo.brown.edu/individual/aparisim,Parisi,Alfred,"Parisi, Alfred",Professor Emeritus of Medicine
http://vivo.brown.edu/individual/jbeharmd,Behar,Jose,"Behar, Jose",Professor Emeritus of Medicine
http://vivo.brown.edu/individual/ryankeem,Yankee,Ronald,"Yankee, Ronald",Professor Emeritus of Medicine
http://vivo.brown.edu/individual/lcooper,Cooper,Leon,"Cooper, Leon","Thomas J. Watson, Sr. Professor of Science,  Director of Brain and Neural Systems"
http://vivo.brown.edu/individual/mgardley,Gardley,Marcus,"Gardley, Marcus",Assistant Professor of Theatre Arts and Performance Studies
http://vivo.brown.edu/individual/dsheinbe,Sheinberg,David,"Sheinberg, David","Professor of Neuroscience,  Director of Neuroscience Graduate Program"
http://vivo.brown.edu/individual/ssharmap,Sharma,Surendra,"Sharma, Surendra","Professor of Pediatrics (Research),  Professor of Pathology and Laboratory Medicine (Research)"
http://vivo.brown.edu/individual/gaugusto,Augusto,Geri,"Augusto, Geri","Visiting Associate Professor of Africana Studies,  Gerard Visiting Associate Professor of International and Public Affairs and Africana Studies"
http://vivo.brown.edu/individual/juburton,Boergers,Julie,"Boergers, Julie","Associate Professor of Psychiatry and Human Behavior (Clinical),  Associate Professor of Pediatrics (Clinical)"
http://vivo.brown.edu/individual/bleblanc,LeBlanc,Brian,"LeBlanc, Brian",Instructor in Neurosurgery (Research)
http://vivo.brown.edu/individual/pn7,Nyquist,Pierre,"Nyquist, Pierre",Postdoctoral Research Associate in Applied Mathematics
http://vivo.brown.edu/individual/jgemmer,Gemmer,John,"Gemmer, John",Postdoctoral Research Associate in Applied Mathematics
http://vivo.brown.edu/individual/dkaspar,Kaspar,David,"Kaspar, David",Postdoctoral Research Associate in Applied Mathematics
http://vivo.brown.edu/individual/dlipshut,Lipshutz,David,"Lipshutz, David",Postdoctoral Research Associate in Applied Mathematics
http://vivo.brown.edu/individual/dwazermd,Wazer,David,"Wazer, David","Professor of Radiation Oncology,  Chair of Radiation Oncology"
http://vivo.brown.edu/individual/drand,Rand,David,"Rand, David","Stephen T. Olney Professor of Natural History, Chair of Ecology and Evolutionary Biology"
http://vivo.brown.edu/individual/kgalor,Galor,Katharina,"Galor, Katharina",Visiting Assistant Professor of Judaic Studies
http://vivo.brown.edu/individual/ldicarlo,DiCarlo,Lisa,"DiCarlo, Lisa",Lecturer in Sociology
http://vivo.brown.edu/individual/cspearin,Spearin,Carrie,"Spearin, Carrie",Lecturer in Sociology
http://vivo.brown.edu/individual/tserre,Serre,Thomas,"Serre, Thomas","Manning Assistant Professor of Cognitive, Linguistic, and Psychological Sciences"
http://vivo.brown.edu/individual/cbiron,Biron,Christine,"Biron, Christine","Esther Elizabeth Brintzenhoff Professor of Medical Science,  Professor of Molecular Microbiology and Immunology"
http://vivo.brown.edu/individual/ajw6,Watson,Anthony,"Watson, Anthony",Adjunct Assistant Professor of History
http://vivo.brown.edu/individual/prosen,Rosen,Philip,"Rosen, Philip",Professor of Modern Culture and Media
http://vivo.brown.edu/individual/ljoyrich,Joyrich,Lynne,"Joyrich, Lynne",Professor of Modern Culture and Media
http://vivo.brown.edu/individual/lthornto,Thornton,Leslie,"Thornton, Leslie",Professor of Modern Culture and Media
http://vivo.brown.edu/individual/acokes,Cokes,Anthony,"Cokes, Anthony",Professor of Modern Culture and Media
http://vivo.brown.edu/individual/jcopjec,Copjec,Joan,"Copjec, Joan",Professor of Modern Culture and Media
http://vivo.brown.edu/individual/mkrzysto,Krzystolik,Magdalena,"Krzystolik, Magdalena",Adjunct Associate Professor of Surgery (Ophthalmology)
http://vivo.brown.edu/individual/bmcnally,McNally,Brendan,"McNally, Brendan","Interim Director of Business, Entrepreneurship and Organizations"
http://vivo.brown.edu/individual/fgander,Gander,Forrest,"Gander, Forrest","Adele Kellenberg Seaver '49 Professor of Creative Writing,  Professor of Literary Arts,  Professor of Comparative Literature"
http://vivo.brown.edu/individual/cn8,Newton,Christopher,"Newton, Christopher",Clinical Assistant Professor of Surgery (Ophthalmology)
http://vivo.brown.edu/individual/rbahrmd,Bahr,Robert,"Bahr, Robert",Clinical Assistant Professor of Surgery (Ophthalmology)
http://vivo.brown.edu/individual/pbraschm,Brasch,Peter,"Brasch, Peter",Clinical Assistant Professor of Surgery (Ophthalmology)
