fac1,fac2,c,dpt
http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/lcarpent,18,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/nsibrava,http://vivo.brown.edu/individual/bdgreenb,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/nsibrava,http://vivo.brown.edu/individual/cboissea,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/nsibrava,http://vivo.brown.edu/individual/srasmuss,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/gpapando,1,http://vivo.brown.edu/individual/org-brown-univ-dept262
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/dsherman,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/emoitra,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/srasmuss,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/ychatav,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/msteinm,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/ac67,2,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/bdgreenb,2,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/lcarpent,2,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/pmonti,22,http://vivo.brown.edu/individual/org-brown-univ-dept224
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/lpricemd,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/ckahlerm,48,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/drohseno,5,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/sramsey,6,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rkohnmd,http://vivo.brown.edu/individual/agjelsvi,1,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/rkohnmd,http://vivo.brown.edu/individual/eloucks,1,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/rkohnmd,http://vivo.brown.edu/individual/bgaudian,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rkohnmd,http://vivo.brown.edu/individual/srasmuss,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rkohnmd,http://vivo.brown.edu/individual/gkeitner,4,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rm4,http://vivo.brown.edu/individual/emmorrow,3,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/vmor,1,http://vivo.brown.edu/individual/org-brown-univ-dept263
http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/nbarnett,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/emmorrow,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/aspirito,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/chart,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/mcarskad,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/kmsharke,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/rp11,http://vivo.brown.edu/individual/pmonti,2,http://vivo.brown.edu/individual/org-brown-univ-dept224
http://vivo.brown.edu/individual/rp11,http://vivo.brown.edu/individual/vknopik,7,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rpapas,http://vivo.brown.edu/individual/jhogansc,2,http://vivo.brown.edu/individual/org-brown-univ-dept250
http://vivo.brown.edu/individual/rseiferp,http://vivo.brown.edu/individual/jmshapir,1,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/rseiferp,http://vivo.brown.edu/individual/afaustos,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rseiferp,http://vivo.brown.edu/individual/mcarskad,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rseiferp,http://vivo.brown.edu/individual/ssheinko,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rseiferp,http://vivo.brown.edu/individual/vknopik,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rseiferp,http://vivo.brown.edu/individual/llagasse,2,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/nbarnett,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/smcgarve,2,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/gkenna,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/drohseno,4,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/pmonti,6,http://vivo.brown.edu/individual/org-brown-univ-dept224
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/chaassko,6,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/jtidey,7,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/drohseno,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/lh15,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/nbarnett,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/dlichten,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/jw33,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/pmonti,2,http://vivo.brown.edu/individual/org-brown-univ-dept224
http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/aspirito,8,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/screech,http://vivo.brown.edu/individual/tpearlst,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/gpapando,1,http://vivo.brown.edu/individual/org-brown-univ-dept262
http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/pcioe,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/twray,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/rjsmithm,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/pmonti,10,http://vivo.brown.edu/individual/org-brown-univ-dept224
http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/ckahlerm,12,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/rbrownph,6,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/lcarpent,12,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/bdgreenb,147,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/nsibrava,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/rbrownph,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/rkohnmd,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/syenphd,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/lpricemd,57,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/cboissea,9,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/ssheinko,http://vivo.brown.edu/individual/rseiferp,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/ssheinko,http://vivo.brown.edu/individual/emmorrow,2,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/ssheinko,http://vivo.brown.edu/individual/llagasse,7,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/cboissea,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/srasmuss,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/tpearlst,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/bgcase,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/aspirito,5,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/lweinsto,7,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/aspirito,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/mcarskad,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/syenphd,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/kmsharke,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/asalisbu,3,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/kc11,3,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/mpcarey,74,http://vivo.brown.edu/individual/org-brown-univ-dept280
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/kmarceau,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/jpadbury,1,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/aspirito,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/mcarskad,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/rseiferp,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/kmsharke,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/jtidey,2,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/ckahlerm,3,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/drohseno,3,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/mlallymd,3,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/pmonti,4,http://vivo.brown.edu/individual/org-brown-univ-dept224
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/rp11,7,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/wbritton,http://vivo.brown.edu/individual/eloucks,1,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/wbritton,http://vivo.brown.edu/individual/jlindahl,2,http://vivo.brown.edu/individual/org-brown-univ-dept124
http://vivo.brown.edu/individual/wbritton,http://vivo.brown.edu/individual/ceatonmd,2,http://vivo.brown.edu/individual/org-brown-univ-dept284
http://vivo.brown.edu/individual/wlafranc,http://vivo.brown.edu/individual/gbaird,2,http://vivo.brown.edu/individual/org-brown-univ-dept229
http://vivo.brown.edu/individual/wlafranc,http://vivo.brown.edu/individual/estopamd,2,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/wlafranc,http://vivo.brown.edu/individual/gpapando,6,http://vivo.brown.edu/individual/org-brown-univ-dept262
http://vivo.brown.edu/individual/wlafranc,http://vivo.brown.edu/individual/gkeitner,8,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/ychatav,http://vivo.brown.edu/individual/rbrownph,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/ychatav,http://vivo.brown.edu/individual/twetle,4,http://vivo.brown.edu/individual/org-brown-univ-dept250
